date,product_id,product_name,category,quantity,unit_price,total_price,profit,customer_id,payment_method
2024-12-19,3,Product C,Clothing,4,60,240,120,13,Cash
2024-12-19,3,Product C,Clothing,1,60,60,30,43,Digital Wallet
2024-12-19,3,Product C,Clothing,5,60,300,150,15,Digital Wallet
2024-12-19,4,Product D,Clothing,3,45,135,60,31,Credit Card
2024-12-19,3,Product C,Clothing,2,60,120,60,22,Cash
2024-12-19,5,Product E,Home,3,90,270,120,44,Credit Card
2024-12-19,2,Product B,Electronics,4,150,600,280,17,Digital Wallet
2024-12-19,5,Product E,Home,2,90,180,80,13,Cash
2024-12-19,7,Product G,Food,2,18,36,16,20,Cash
2024-12-19,7,Product G,Food,5,18,90,40,6,Credit Card
2024-12-19,2,Product B,Electronics,3,150,450,210,30,Credit Card
2024-12-19,2,Product B,Electronics,1,150,150,70,30,Credit Card
2024-12-19,4,Product D,Clothing,5,45,225,100,16,Credit Card
2024-12-19,5,Product E,Home,4,90,360,160,15,Cash
2024-12-19,4,Product D,Clothing,5,45,225,100,21,Cash
2024-12-19,6,Product F,Home,1,120,120,50,16,Digital Wallet
2024-12-19,6,Product F,Home,3,120,360,150,44,Digital Wallet
2024-12-19,5,Product E,Home,4,90,360,160,11,Digital Wallet
2024-12-19,3,Product C,Clothing,5,60,300,150,11,Digital Wallet
2024-12-19,5,Product E,Home,3,90,270,120,18,Digital Wallet
2024-12-19,3,Product C,Clothing,1,60,60,30,2,Credit Card
2024-12-19,6,Product F,Home,3,120,360,150,17,Credit Card
2024-12-19,5,Product E,Home,3,90,270,120,40,Digital Wallet
2024-12-19,5,Product E,Home,2,90,180,80,9,Credit Card
2024-12-19,5,Product E,Home,3,90,270,120,10,Credit Card
2024-12-19,7,Product G,Food,4,18,72,32,5,Cash
2024-12-20,2,Product B,Electronics,5,150,750,350,45,Cash
2024-12-20,1,Product A,Electronics,3,200,600,240,6,Cash
2024-12-20,4,Product D,Clothing,5,45,225,100,19,Cash
2024-12-20,2,Product B,Electronics,3,150,450,210,39,Credit Card
2024-12-20,4,Product D,Clothing,4,45,180,80,29,Digital Wallet
2024-12-20,2,Product B,Electronics,2,150,300,140,50,Digital Wallet
2024-12-20,8,Product H,Food,5,10,50,25,7,Cash
2024-12-20,6,Product F,Home,2,120,240,100,4,Digital Wallet
2024-12-21,5,Product E,Home,1,90,90,40,11,Credit Card
2024-12-21,2,Product B,Electronics,5,150,750,350,49,Digital Wallet
2024-12-21,1,Product A,Electronics,5,200,1000,400,3,Cash
2024-12-21,1,Product A,Electronics,4,200,800,320,6,Cash
2024-12-21,5,Product E,Home,5,90,450,200,41,Credit Card
2024-12-21,3,Product C,Clothing,4,60,240,120,14,Digital Wallet
2024-12-21,7,Product G,Food,1,18,18,8,49,Cash
2024-12-21,2,Product B,Electronics,3,150,450,210,14,Credit Card
2024-12-21,7,Product G,Food,5,18,90,40,28,Digital Wallet
2024-12-21,1,Product A,Electronics,2,200,400,160,37,Credit Card
2024-12-21,6,Product F,Home,1,120,120,50,20,Cash
2024-12-21,4,Product D,Clothing,1,45,45,20,23,Credit Card
2024-12-21,1,Product A,Electronics,5,200,1000,400,7,Credit Card
2024-12-21,3,Product C,Clothing,5,60,300,150,27,Cash
2024-12-21,2,Product B,Electronics,4,150,600,280,31,Digital Wallet
2024-12-21,5,Product E,Home,2,90,180,80,32,Cash
2024-12-21,8,Product H,Food,4,10,40,20,27,Credit Card
2024-12-21,1,Product A,Electronics,3,200,600,240,5,Cash
2024-12-21,2,Product B,Electronics,3,150,450,210,26,Credit Card
2024-12-21,1,Product A,Electronics,3,200,600,240,48,Cash
2024-12-21,5,Product E,Home,3,90,270,120,43,Digital Wallet
2024-12-21,8,Product H,Food,3,10,30,15,43,Credit Card
2024-12-21,1,Product A,Electronics,4,200,800,320,3,Cash
2024-12-21,1,Product A,Electronics,5,200,1000,400,46,Cash
2024-12-21,3,Product C,Clothing,3,60,180,90,2,Credit Card
2024-12-22,3,Product C,Clothing,4,60,240,120,20,Cash
2024-12-22,7,Product G,Food,4,18,72,32,37,Credit Card
2024-12-22,5,Product E,Home,1,90,90,40,37,Digital Wallet
2024-12-22,1,Product A,Electronics,4,200,800,320,49,Digital Wallet
2024-12-22,3,Product C,Clothing,1,60,60,30,46,Credit Card
2024-12-22,8,Product H,Food,3,10,30,15,19,Digital Wallet
2024-12-22,1,Product A,Electronics,5,200,1000,400,20,Cash
2024-12-22,2,Product B,Electronics,5,150,750,350,50,Cash
2024-12-22,8,Product H,Food,4,10,40,20,49,Credit Card
2024-12-22,5,Product E,Home,1,90,90,40,5,Digital Wallet
2024-12-22,5,Product E,Home,5,90,450,200,19,Cash
2024-12-22,6,Product F,Home,3,120,360,150,8,Cash
2024-12-22,3,Product C,Clothing,5,60,300,150,38,Cash
2024-12-22,2,Product B,Electronics,2,150,300,140,46,Cash
2024-12-22,4,Product D,Clothing,2,45,90,40,31,Cash
2024-12-22,6,Product F,Home,2,120,240,100,29,Credit Card
2024-12-22,1,Product A,Electronics,1,200,200,80,1,Credit Card
2024-12-22,7,Product G,Food,2,18,36,16,36,Credit Card
2024-12-23,3,Product C,Clothing,2,60,120,60,50,Cash
2024-12-23,5,Product E,Home,3,90,270,120,37,Cash
2024-12-23,7,Product G,Food,2,18,36,16,50,Digital Wallet
2024-12-23,2,Product B,Electronics,5,150,750,350,15,Digital Wallet
2024-12-23,3,Product C,Clothing,5,60,300,150,13,Credit Card
2024-12-23,7,Product G,Food,3,18,54,24,22,Digital Wallet
2024-12-23,5,Product E,Home,2,90,180,80,18,Cash
2024-12-23,8,Product H,Food,1,10,10,5,37,Digital Wallet
2024-12-23,6,Product F,Home,4,120,480,200,38,Digital Wallet
2024-12-23,6,Product F,Home,1,120,120,50,19,Cash
2024-12-23,5,Product E,Home,4,90,360,160,36,Digital Wallet
2024-12-23,3,Product C,Clothing,3,60,180,90,48,Cash
2024-12-23,6,Product F,Home,2,120,240,100,2,Digital Wallet
2024-12-23,5,Product E,Home,2,90,180,80,14,Digital Wallet
2024-12-23,5,Product E,Home,2,90,180,80,18,Cash
2024-12-24,8,Product H,Food,1,10,10,5,50,Cash
2024-12-24,5,Product E,Home,2,90,180,80,13,Cash
2024-12-24,1,Product A,Electronics,1,200,200,80,1,Credit Card
2024-12-24,6,Product F,Home,4,120,480,200,24,Cash
2024-12-24,8,Product H,Food,2,10,20,10,4,Credit Card
2024-12-24,5,Product E,Home,1,90,90,40,20,Credit Card
2024-12-25,7,Product G,Food,3,18,54,24,33,Digital Wallet
2024-12-25,3,Product C,Clothing,4,60,240,120,27,Credit Card
2024-12-25,6,Product F,Home,3,120,360,150,11,Cash
2024-12-25,4,Product D,Clothing,2,45,90,40,18,Digital Wallet
2024-12-25,8,Product H,Food,3,10,30,15,6,Digital Wallet
2024-12-25,8,Product H,Food,3,10,30,15,2,Credit Card
2024-12-25,4,Product D,Clothing,5,45,225,100,16,Cash
2024-12-25,1,Product A,Electronics,2,200,400,160,26,Cash
2024-12-25,5,Product E,Home,5,90,450,200,6,Digital Wallet
2024-12-25,1,Product A,Electronics,1,200,200,80,36,Credit Card
2024-12-25,4,Product D,Clothing,2,45,90,40,37,Cash
2024-12-25,1,Product A,Electronics,5,200,1000,400,34,Cash
2024-12-25,4,Product D,Clothing,1,45,45,20,29,Digital Wallet
2024-12-25,6,Product F,Home,2,120,240,100,50,Digital Wallet
2024-12-25,1,Product A,Electronics,1,200,200,80,42,Digital Wallet
2024-12-25,7,Product G,Food,5,18,90,40,39,Credit Card
2024-12-25,1,Product A,Electronics,5,200,1000,400,11,Credit Card
2024-12-25,5,Product E,Home,4,90,360,160,3,Digital Wallet
2024-12-25,4,Product D,Clothing,3,45,135,60,28,Cash
2024-12-25,7,Product G,Food,1,18,18,8,23,Cash
2024-12-25,4,Product D,Clothing,2,45,90,40,39,Credit Card
2024-12-25,3,Product C,Clothing,4,60,240,120,20,Credit Card
2024-12-25,2,Product B,Electronics,4,150,600,280,33,Credit Card
2024-12-26,6,Product F,Home,1,120,120,50,1,Cash
2024-12-26,4,Product D,Clothing,4,45,180,80,21,Credit Card
2024-12-26,1,Product A,Electronics,4,200,800,320,44,Cash
2024-12-26,7,Product G,Food,3,18,54,24,12,Credit Card
2024-12-26,7,Product G,Food,2,18,36,16,47,Digital Wallet
2024-12-26,1,Product A,Electronics,5,200,1000,400,50,Digital Wallet
2024-12-26,7,Product G,Food,2,18,36,16,18,Digital Wallet
2024-12-26,8,Product H,Food,3,10,30,15,44,Credit Card
2024-12-26,1,Product A,Electronics,5,200,1000,400,31,Credit Card
2024-12-26,7,Product G,Food,1,18,18,8,25,Digital Wallet
2024-12-26,6,Product F,Home,3,120,360,150,10,Digital Wallet
2024-12-26,7,Product G,Food,4,18,72,32,14,Credit Card
2024-12-27,5,Product E,Home,3,90,270,120,22,Credit Card
2024-12-27,5,Product E,Home,5,90,450,200,4,Credit Card
2024-12-27,7,Product G,Food,2,18,36,16,22,Digital Wallet
2024-12-27,6,Product F,Home,4,120,480,200,1,Digital Wallet
2024-12-27,6,Product F,Home,1,120,120,50,36,Digital Wallet
2024-12-27,7,Product G,Food,2,18,36,16,41,Cash
2024-12-27,7,Product G,Food,1,18,18,8,34,Digital Wallet
2024-12-27,3,Product C,Clothing,1,60,60,30,31,Credit Card
2024-12-27,4,Product D,Clothing,5,45,225,100,37,Digital Wallet
2024-12-28,5,Product E,Home,3,90,270,120,32,Credit Card
2024-12-28,3,Product C,Clothing,5,60,300,150,7,Credit Card
2024-12-28,1,Product A,Electronics,1,200,200,80,42,Credit Card
2024-12-28,4,Product D,Clothing,5,45,225,100,5,Credit Card
2024-12-28,3,Product C,Clothing,1,60,60,30,3,Digital Wallet
2024-12-28,6,Product F,Home,2,120,240,100,49,Digital Wallet
2024-12-28,5,Product E,Home,4,90,360,160,30,Digital Wallet
2024-12-28,5,Product E,Home,4,90,360,160,6,Cash
2024-12-28,2,Product B,Electronics,2,150,300,140,37,Credit Card
2024-12-28,2,Product B,Electronics,5,150,750,350,45,Digital Wallet
2024-12-28,4,Product D,Clothing,2,45,90,40,3,Credit Card
2024-12-28,1,Product A,Electronics,1,200,200,80,50,Cash
2024-12-28,3,Product C,Clothing,1,60,60,30,37,Credit Card
2024-12-28,7,Product G,Food,1,18,18,8,6,Cash
2024-12-28,3,Product C,Clothing,2,60,120,60,48,Cash
2024-12-28,7,Product G,Food,3,18,54,24,2,Credit Card
2024-12-28,1,Product A,Electronics,2,200,400,160,35,Digital Wallet
2024-12-28,8,Product H,Food,3,10,30,15,13,Digital Wallet
2024-12-28,3,Product C,Clothing,4,60,240,120,7,Credit Card
2024-12-28,8,Product H,Food,5,10,50,25,50,Cash
2024-12-28,6,Product F,Home,2,120,240,100,33,Credit Card
2024-12-28,2,Product B,Electronics,3,150,450,210,23,Digital Wallet
2024-12-28,7,Product G,Food,3,18,54,24,12,Digital Wallet
2024-12-28,8,Product H,Food,2,10,20,10,15,Credit Card
2024-12-28,1,Product A,Electronics,5,200,1000,400,40,Digital Wallet
2024-12-28,1,Product A,Electronics,3,200,600,240,19,Cash
2024-12-28,7,Product G,Food,3,18,54,24,21,Digital Wallet
2024-12-28,3,Product C,Clothing,2,60,120,60,16,Digital Wallet
2024-12-28,7,Product G,Food,5,18,90,40,1,Digital Wallet
2024-12-28,6,Product F,Home,1,120,120,50,9,Digital Wallet
2024-12-29,8,Product H,Food,4,10,40,20,9,Cash
2024-12-29,4,Product D,Clothing,5,45,225,100,21,Cash
2024-12-29,6,Product F,Home,5,120,600,250,43,Digital Wallet
2024-12-29,2,Product B,Electronics,1,150,150,70,9,Digital Wallet
2024-12-29,5,Product E,Home,1,90,90,40,32,Cash
2024-12-29,6,Product F,Home,5,120,600,250,4,Credit Card
2024-12-29,7,Product G,Food,1,18,18,8,32,Cash
2024-12-29,8,Product H,Food,2,10,20,10,1,Credit Card
2024-12-29,2,Product B,Electronics,5,150,750,350,30,Cash
2024-12-29,2,Product B,Electronics,5,150,750,350,48,Digital Wallet
2024-12-29,4,Product D,Clothing,3,45,135,60,16,Cash
2024-12-29,7,Product G,Food,3,18,54,24,43,Credit Card
2024-12-29,1,Product A,Electronics,5,200,1000,400,21,Digital Wallet
2024-12-29,2,Product B,Electronics,3,150,450,210,12,Cash
2024-12-29,7,Product G,Food,2,18,36,16,8,Cash
2024-12-29,6,Product F,Home,3,120,360,150,8,Credit Card
2024-12-29,3,Product C,Clothing,1,60,60,30,36,Cash
2024-12-29,2,Product B,Electronics,5,150,750,350,34,Credit Card
2024-12-29,7,Product G,Food,3,18,54,24,19,Credit Card
2024-12-29,8,Product H,Food,5,10,50,25,50,Digital Wallet
2024-12-29,4,Product D,Clothing,4,45,180,80,18,Digital Wallet
2024-12-29,1,Product A,Electronics,4,200,800,320,50,Cash
2024-12-29,1,Product A,Electronics,1,200,200,80,20,Digital Wallet
2024-12-29,5,Product E,Home,1,90,90,40,50,Credit Card
2024-12-29,1,Product A,Electronics,2,200,400,160,4,Credit Card
2024-12-29,1,Product A,Electronics,4,200,800,320,9,Digital Wallet
2024-12-29,1,Product A,Electronics,2,200,400,160,7,Digital Wallet
2024-12-29,2,Product B,Electronics,5,150,750,350,22,Credit Card
2024-12-29,1,Product A,Electronics,3,200,600,240,21,Cash
2024-12-29,6,Product F,Home,4,120,480,200,6,Cash
2024-12-30,1,Product A,Electronics,1,200,200,80,38,Cash
2024-12-30,8,Product H,Food,3,10,30,15,3,Credit Card
2024-12-30,8,Product H,Food,1,10,10,5,38,Cash
2024-12-30,3,Product C,Clothing,1,60,60,30,13,Cash
2024-12-30,4,Product D,Clothing,1,45,45,20,38,Digital Wallet
2024-12-30,6,Product F,Home,5,120,600,250,24,Cash
2024-12-30,8,Product H,Food,3,10,30,15,37,Cash
2024-12-30,5,Product E,Home,1,90,90,40,37,Digital Wallet
2024-12-30,6,Product F,Home,5,120,600,250,9,Digital Wallet
2024-12-30,6,Product F,Home,5,120,600,250,19,Cash
2024-12-30,1,Product A,Electronics,5,200,1000,400,44,Credit Card
2024-12-30,4,Product D,Clothing,4,45,180,80,7,Cash
2024-12-30,8,Product H,Food,4,10,40,20,35,Cash
2024-12-30,3,Product C,Clothing,2,60,120,60,1,Digital Wallet
2024-12-30,3,Product C,Clothing,4,60,240,120,43,Credit Card
2024-12-30,1,Product A,Electronics,3,200,600,240,11,Digital Wallet
2024-12-30,1,Product A,Electronics,1,200,200,80,48,Digital Wallet
2024-12-30,6,Product F,Home,3,120,360,150,23,Credit Card
2024-12-30,3,Product C,Clothing,3,60,180,90,35,Digital Wallet
2024-12-30,8,Product H,Food,4,10,40,20,32,Digital Wallet
2024-12-30,6,Product F,Home,5,120,600,250,30,Cash
2024-12-30,7,Product G,Food,4,18,72,32,18,Digital Wallet
2024-12-30,3,Product C,Clothing,5,60,300,150,16,Credit Card
2024-12-30,1,Product A,Electronics,3,200,600,240,18,Credit Card
2024-12-30,6,Product F,Home,3,120,360,150,45,Digital Wallet
2024-12-30,3,Product C,Clothing,5,60,300,150,49,Cash
2024-12-30,1,Product A,Electronics,5,200,1000,400,35,Credit Card
2024-12-30,4,Product D,Clothing,3,45,135,60,1,Cash
2024-12-30,1,Product A,Electronics,3,200,600,240,23,Credit Card
2024-12-31,7,Product G,Food,4,18,72,32,32,Credit Card
2024-12-31,1,Product A,Electronics,1,200,200,80,48,Cash
2024-12-31,5,Product E,Home,3,90,270,120,37,Credit Card
2024-12-31,7,Product G,Food,1,18,18,8,39,Digital Wallet
2024-12-31,3,Product C,Clothing,2,60,120,60,42,Digital Wallet
2025-01-01,2,Product B,Electronics,4,150,600,280,38,Digital Wallet
2025-01-01,1,Product A,Electronics,4,200,800,320,2,Credit Card
2025-01-01,3,Product C,Clothing,2,60,120,60,23,Cash
2025-01-01,6,Product F,Home,2,120,240,100,1,Digital Wallet
2025-01-01,7,Product G,Food,1,18,18,8,3,Credit Card
2025-01-01,7,Product G,Food,4,18,72,32,50,Cash
2025-01-01,8,Product H,Food,2,10,20,10,15,Digital Wallet
2025-01-01,6,Product F,Home,5,120,600,250,2,Cash
2025-01-01,7,Product G,Food,4,18,72,32,29,Cash
2025-01-01,1,Product A,Electronics,1,200,200,80,28,Credit Card
2025-01-01,2,Product B,Electronics,2,150,300,140,20,Cash
2025-01-01,5,Product E,Home,5,90,450,200,17,Credit Card
2025-01-01,3,Product C,Clothing,1,60,60,30,16,Digital Wallet
2025-01-01,1,Product A,Electronics,5,200,1000,400,50,Credit Card
2025-01-01,8,Product H,Food,4,10,40,20,38,Credit Card
2025-01-01,6,Product F,Home,5,120,600,250,24,Digital Wallet
2025-01-01,3,Product C,Clothing,3,60,180,90,44,Cash
2025-01-01,4,Product D,Clothing,5,45,225,100,23,Credit Card
2025-01-01,7,Product G,Food,3,18,54,24,25,Cash
2025-01-01,1,Product A,Electronics,2,200,400,160,26,Credit Card
2025-01-01,1,Product A,Electronics,1,200,200,80,14,Digital Wallet
2025-01-01,3,Product C,Clothing,5,60,300,150,29,Cash
2025-01-01,3,Product C,Clothing,5,60,300,150,32,Digital Wallet
2025-01-01,4,Product D,Clothing,5,45,225,100,2,Digital Wallet
2025-01-02,6,Product F,Home,1,120,120,50,16,Cash
2025-01-02,3,Product C,Clothing,3,60,180,90,7,Cash
2025-01-02,4,Product D,Clothing,3,45,135,60,49,Cash
2025-01-02,5,Product E,Home,3,90,270,120,6,Digital Wallet
2025-01-02,4,Product D,Clothing,5,45,225,100,30,Credit Card
2025-01-02,8,Product H,Food,5,10,50,25,5,Digital Wallet
2025-01-02,5,Product E,Home,1,90,90,40,26,Cash
2025-01-02,4,Product D,Clothing,2,45,90,40,5,Cash
2025-01-02,4,Product D,Clothing,5,45,225,100,16,Digital Wallet
2025-01-02,7,Product G,Food,5,18,90,40,32,Cash
2025-01-02,1,Product A,Electronics,5,200,1000,400,12,Cash
2025-01-02,5,Product E,Home,1,90,90,40,49,Credit Card
2025-01-02,2,Product B,Electronics,4,150,600,280,3,Credit Card
2025-01-02,2,Product B,Electronics,1,150,150,70,4,Digital Wallet
2025-01-02,3,Product C,Clothing,2,60,120,60,31,Credit Card
2025-01-02,2,Product B,Electronics,5,150,750,350,1,Credit Card
2025-01-02,5,Product E,Home,5,90,450,200,30,Credit Card
2025-01-02,7,Product G,Food,4,18,72,32,36,Digital Wallet
2025-01-02,2,Product B,Electronics,4,150,600,280,27,Cash
2025-01-02,1,Product A,Electronics,3,200,600,240,21,Digital Wallet
2025-01-02,7,Product G,Food,2,18,36,16,18,Cash
2025-01-02,3,Product C,Clothing,3,60,180,90,13,Digital Wallet
2025-01-02,7,Product G,Food,3,18,54,24,26,Cash
2025-01-02,4,Product D,Clothing,2,45,90,40,33,Credit Card
2025-01-03,5,Product E,Home,1,90,90,40,50,Credit Card
2025-01-03,8,Product H,Food,3,10,30,15,33,Digital Wallet
2025-01-03,3,Product C,Clothing,5,60,300,150,38,Cash
2025-01-03,6,Product F,Home,1,120,120,50,35,Credit Card
2025-01-03,1,Product A,Electronics,3,200,600,240,28,Digital Wallet
2025-01-03,3,Product C,Clothing,3,60,180,90,7,Cash
2025-01-03,3,Product C,Clothing,3,60,180,90,11,Credit Card
2025-01-03,1,Product A,Electronics,2,200,400,160,26,Digital Wallet
2025-01-03,5,Product E,Home,2,90,180,80,19,Credit Card
2025-01-03,8,Product H,Food,2,10,20,10,3,Cash
2025-01-03,1,Product A,Electronics,3,200,600,240,47,Credit Card
2025-01-03,3,Product C,Clothing,4,60,240,120,30,Digital Wallet
2025-01-03,8,Product H,Food,4,10,40,20,4,Credit Card
2025-01-03,4,Product D,Clothing,4,45,180,80,1,Credit Card
2025-01-03,4,Product D,Clothing,1,45,45,20,14,Credit Card
2025-01-03,3,Product C,Clothing,3,60,180,90,22,Cash
2025-01-04,6,Product F,Home,1,120,120,50,40,Credit Card
2025-01-04,3,Product C,Clothing,3,60,180,90,16,Cash
2025-01-04,3,Product C,Clothing,2,60,120,60,24,Digital Wallet
2025-01-04,6,Product F,Home,4,120,480,200,5,Digital Wallet
2025-01-04,5,Product E,Home,5,90,450,200,23,Cash
2025-01-04,6,Product F,Home,2,120,240,100,33,Cash
2025-01-04,6,Product F,Home,1,120,120,50,49,Cash
2025-01-04,4,Product D,Clothing,4,45,180,80,19,Digital Wallet
2025-01-04,7,Product G,Food,4,18,72,32,3,Cash
2025-01-04,8,Product H,Food,1,10,10,5,45,Credit Card
2025-01-04,4,Product D,Clothing,4,45,180,80,16,Digital Wallet
2025-01-04,2,Product B,Electronics,1,150,150,70,46,Cash
2025-01-04,1,Product A,Electronics,5,200,1000,400,8,Cash
2025-01-04,4,Product D,Clothing,4,45,180,80,18,Credit Card
2025-01-04,4,Product D,Clothing,5,45,225,100,3,Cash
2025-01-04,8,Product H,Food,2,10,20,10,48,Cash
2025-01-04,4,Product D,Clothing,1,45,45,20,43,Cash
2025-01-04,8,Product H,Food,3,10,30,15,37,Cash
2025-01-04,7,Product G,Food,4,18,72,32,48,Digital Wallet
2025-01-04,6,Product F,Home,5,120,600,250,23,Cash
2025-01-04,8,Product H,Food,4,10,40,20,34,Cash
2025-01-04,2,Product B,Electronics,4,150,600,280,50,Cash
2025-01-04,6,Product F,Home,1,120,120,50,35,Cash
2025-01-04,8,Product H,Food,4,10,40,20,16,Credit Card
2025-01-04,2,Product B,Electronics,1,150,150,70,43,Credit Card
2025-01-05,6,Product F,Home,4,120,480,200,11,Digital Wallet
2025-01-05,8,Product H,Food,3,10,30,15,25,Cash
2025-01-05,3,Product C,Clothing,1,60,60,30,19,Credit Card
2025-01-05,8,Product H,Food,2,10,20,10,50,Digital Wallet
2025-01-05,1,Product A,Electronics,3,200,600,240,46,Digital Wallet
2025-01-05,6,Product F,Home,5,120,600,250,46,Credit Card
2025-01-06,2,Product B,Electronics,4,150,600,280,3,Digital Wallet
2025-01-06,2,Product B,Electronics,4,150,600,280,28,Digital Wallet
2025-01-06,1,Product A,Electronics,3,200,600,240,16,Credit Card
2025-01-06,7,Product G,Food,4,18,72,32,48,Cash
2025-01-06,6,Product F,Home,5,120,600,250,10,Digital Wallet
2025-01-06,5,Product E,Home,5,90,450,200,14,Cash
2025-01-06,3,Product C,Clothing,5,60,300,150,35,Digital Wallet
2025-01-06,2,Product B,Electronics,4,150,600,280,8,Digital Wallet
2025-01-06,6,Product F,Home,3,120,360,150,18,Cash
2025-01-06,3,Product C,Clothing,4,60,240,120,15,Credit Card
2025-01-06,8,Product H,Food,3,10,30,15,20,Digital Wallet
2025-01-06,2,Product B,Electronics,5,150,750,350,48,Cash
2025-01-06,3,Product C,Clothing,2,60,120,60,33,Digital Wallet
2025-01-06,3,Product C,Clothing,2,60,120,60,12,Credit Card
2025-01-06,2,Product B,Electronics,3,150,450,210,14,Digital Wallet
2025-01-06,5,Product E,Home,4,90,360,160,12,Digital Wallet
2025-01-06,5,Product E,Home,1,90,90,40,15,Digital Wallet
2025-01-06,5,Product E,Home,3,90,270,120,41,Credit Card
2025-01-06,7,Product G,Food,5,18,90,40,38,Digital Wallet
2025-01-06,6,Product F,Home,1,120,120,50,31,Credit Card
2025-01-06,7,Product G,Food,2,18,36,16,11,Cash
2025-01-06,4,Product D,Clothing,5,45,225,100,17,Digital Wallet
2025-01-06,2,Product B,Electronics,2,150,300,140,9,Credit Card
2025-01-06,5,Product E,Home,5,90,450,200,29,Credit Card
2025-01-06,3,Product C,Clothing,2,60,120,60,37,Digital Wallet
2025-01-06,4,Product D,Clothing,4,45,180,80,31,Digital Wallet
2025-01-06,2,Product B,Electronics,2,150,300,140,42,Credit Card
2025-01-06,5,Product E,Home,4,90,360,160,33,Cash
2025-01-07,8,Product H,Food,5,10,50,25,35,Cash
2025-01-07,1,Product A,Electronics,5,200,1000,400,3,Cash
2025-01-07,1,Product A,Electronics,1,200,200,80,40,Digital Wallet
2025-01-07,1,Product A,Electronics,5,200,1000,400,21,Cash
2025-01-07,3,Product C,Clothing,5,60,300,150,10,Digital Wallet
2025-01-07,7,Product G,Food,4,18,72,32,40,Cash
2025-01-07,4,Product D,Clothing,4,45,180,80,25,Credit Card
2025-01-07,6,Product F,Home,2,120,240,100,41,Digital Wallet
2025-01-07,1,Product A,Electronics,1,200,200,80,1,Cash
2025-01-07,2,Product B,Electronics,5,150,750,350,44,Credit Card
2025-01-08,4,Product D,Clothing,2,45,90,40,18,Credit Card
2025-01-08,2,Product B,Electronics,3,150,450,210,23,Credit Card
2025-01-08,2,Product B,Electronics,1,150,150,70,36,Digital Wallet
2025-01-08,8,Product H,Food,3,10,30,15,23,Cash
2025-01-08,5,Product E,Home,2,90,180,80,8,Credit Card
2025-01-08,5,Product E,Home,3,90,270,120,39,Cash
2025-01-08,8,Product H,Food,5,10,50,25,18,Credit Card
2025-01-08,1,Product A,Electronics,1,200,200,80,3,Cash
2025-01-08,7,Product G,Food,3,18,54,24,48,Cash
2025-01-08,3,Product C,Clothing,1,60,60,30,46,Credit Card
2025-01-08,7,Product G,Food,5,18,90,40,10,Credit Card
2025-01-08,8,Product H,Food,3,10,30,15,21,Cash
2025-01-08,3,Product C,Clothing,2,60,120,60,22,Digital Wallet
2025-01-08,1,Product A,Electronics,1,200,200,80,34,Digital Wallet
2025-01-08,6,Product F,Home,2,120,240,100,48,Cash
2025-01-08,3,Product C,Clothing,5,60,300,150,15,Digital Wallet
2025-01-08,7,Product G,Food,1,18,18,8,21,Cash
2025-01-08,1,Product A,Electronics,2,200,400,160,50,Digital Wallet
2025-01-08,3,Product C,Clothing,1,60,60,30,10,Cash
2025-01-08,1,Product A,Electronics,2,200,400,160,14,Credit Card
2025-01-08,4,Product D,Clothing,4,45,180,80,45,Credit Card
2025-01-08,4,Product D,Clothing,3,45,135,60,2,Credit Card
2025-01-09,6,Product F,Home,1,120,120,50,17,Credit Card
2025-01-09,5,Product E,Home,5,90,450,200,1,Credit Card
2025-01-09,6,Product F,Home,4,120,480,200,46,Credit Card
2025-01-09,6,Product F,Home,2,120,240,100,29,Digital Wallet
2025-01-09,6,Product F,Home,3,120,360,150,45,Credit Card
2025-01-09,2,Product B,Electronics,5,150,750,350,42,Cash
2025-01-09,5,Product E,Home,3,90,270,120,49,Credit Card
2025-01-09,2,Product B,Electronics,3,150,450,210,10,Digital Wallet
2025-01-09,7,Product G,Food,4,18,72,32,29,Credit Card
2025-01-09,5,Product E,Home,3,90,270,120,24,Credit Card
2025-01-09,8,Product H,Food,3,10,30,15,39,Cash
2025-01-09,5,Product E,Home,2,90,180,80,16,Digital Wallet
2025-01-10,7,Product G,Food,4,18,72,32,5,Digital Wallet
2025-01-10,1,Product A,Electronics,2,200,400,160,37,Cash
2025-01-10,3,Product C,Clothing,5,60,300,150,15,Digital Wallet
2025-01-10,7,Product G,Food,1,18,18,8,4,Digital Wallet
2025-01-10,2,Product B,Electronics,1,150,150,70,20,Credit Card
2025-01-10,8,Product H,Food,2,10,20,10,18,Credit Card
2025-01-10,3,Product C,Clothing,2,60,120,60,10,Digital Wallet
2025-01-10,3,Product C,Clothing,2,60,120,60,25,Digital Wallet
2025-01-10,2,Product B,Electronics,5,150,750,350,41,Cash
2025-01-10,3,Product C,Clothing,5,60,300,150,42,Cash
2025-01-10,5,Product E,Home,1,90,90,40,50,Cash
2025-01-10,6,Product F,Home,2,120,240,100,43,Cash
2025-01-10,5,Product E,Home,2,90,180,80,9,Credit Card
2025-01-10,7,Product G,Food,5,18,90,40,40,Credit Card
2025-01-11,2,Product B,Electronics,5,150,750,350,31,Digital Wallet
2025-01-11,2,Product B,Electronics,2,150,300,140,25,Digital Wallet
2025-01-11,1,Product A,Electronics,4,200,800,320,7,Cash
2025-01-11,8,Product H,Food,5,10,50,25,47,Credit Card
2025-01-11,3,Product C,Clothing,4,60,240,120,33,Digital Wallet
